% Model:              Carbon_capture_model_with_help_from_Neeraj_update_1.mph
% Version:            COMSOL 5.3.0.316
% Date:               Mar 26 2026, 14:44
% Dimension:          1
% Nodes:              111
% Expressions:        1
% Description:        Line graph
% X                       Height
0                         0.6341392228771302
0.00233102681411883       0.6312313929540043
0.004662053628237662      0.6282705681438654
0.006993080442356491      0.6252567484467141
0.009324107256475323      0.6221899338625502
0.011655134070594153      0.6190701243913734
0.014800252446043015      0.6180052800811872
0.01794537082149188       0.6169359783923386
0.021090489196940742      0.6158622193248282
0.024235607572389607      0.6147840028786559
0.02738072594783847       0.6137013290538215
0.031624250533515696      0.6124774988269864
0.035867775119192924      0.6112469693629765
0.04011129970487015       0.6100097406617923
0.044354824290547386      0.6087658127234336
0.048598348876224606      0.6075151855478998
0.054326356543289676      0.6063380211052706
0.060054364210354746      0.6051552111451141
0.06578237187741982       0.6039667556674306
0.0715103795444849        0.6027726546722201
0.07723838721154996       0.6015729081594822
0.08496803037298847       0.6002946532258706
0.092697673534427         0.5990100192718132
0.1004273166958655        0.5977190062973101
0.10815695985730403       0.5964216143023616
0.11588660301874254       0.5951178432869672
0.12629786808417381       0.5937097134161602
0.13670913314960506       0.5922942266544157
0.14712039821503634       0.590871383001734
0.15753166328046758       0.5894411824581153
0.16794292834589886       0.588003625023559
0.1807952134796634        0.5865493560199434
0.19364749861342795       0.5850875985668529
0.2064997837471925        0.5836183526642879
0.21935206888095707       0.5821416183122481
0.23220435401472161       0.5806573955107335
0.24559413631398552       0.5793391383743484
0.25898391861324943       0.578014958402051
0.2723737009125134        0.5766848555938415
0.28576348321177736       0.5753488299497203
0.29915326551104127       0.5740068814696866
0.3125430478103052        0.572819109689511
0.32593283010956914       0.5716266603192792
0.33932261240883305       0.5704295333589919
0.352712394708097         0.5692277288086489
0.3661021770073609        0.5680212466682498
0.3794919593066248        0.566927575022377
0.3928817416058888        0.5658300145534297
0.4062715239051527        0.5647285652614084
0.41966130620441666       0.5636232271463131
0.43305108850368057       0.5625140002081432
0.44644087080294453       0.5614851969276423
0.4598306531022084        0.5604530043064014
0.47322043540147235       0.5594174223444207
0.4866102177007363        0.5583784510417004
0.5000000000000002        0.5573360903982398
0.5133897822992641        0.5563572858433232
0.526779564598528         0.5553754463939448
0.5401693468977921        0.5543905720501048
0.553559129197056         0.5534026628118033
0.5669489114963199        0.5524117186790398
0.5803386937955838        0.5514634252752891
0.5937284760948478        0.5505123085915897
0.6071182583941117        0.5495583686279422
0.6205080406933756        0.5486016053843462
0.6338978229926395        0.5476420188608018
0.6472876052919034        0.5467204269722048
0.6606773875911673        0.545796185019016
0.6740671698904313        0.5448692930012358
0.6874569521896953        0.543939750918864
0.7008467344889592        0.5430075587719005
0.7142365167882231        0.5420953741707658
0.7276262990874871        0.5411806088234198
0.741016081386751         0.5402632627298627
0.7544058636860149        0.5393433358900948
0.7677956459852788        0.5384208283041154
0.7806479311190433        0.5375601847689959
0.7935002162528078        0.5366972556252386
0.8063525013865722        0.5358320408728439
0.8192047865203367        0.5349645405118113
0.832057071654101         0.5340947545421411
0.8424683367195323        0.5333919678416691
0.8528796017849635        0.532687667985508
0.8632908668503947        0.5319818549736585
0.8737021319158259        0.5312745288061202
0.8841133969812571        0.530565689482893
0.8918430401426958        0.5300568431898915
0.8995726833041343        0.5295472070908511
0.9073023264655729        0.5290367811857721
0.9150319696270116        0.5285255654746545
0.9227616127884501        0.5280135599574979
0.9284896204555152        0.5276214283291847
0.9342176281225802        0.5272288293749026
0.9399456357896453        0.526835763094652
0.9456736434567103        0.5264422294884328
0.9514016511237753        0.5260482285562449
0.9556451757094526        0.5257796139591208
0.95988870029513          0.5255107806185706
0.9641322248808071        0.5252417285345946
0.9683757494664845        0.5249724577071928
0.9726192740521618        0.5247029681363649
0.9757643924276106        0.5244795452591579
0.9789095108030594        0.5242559710412719
0.9820546291785082        0.5240322454827073
0.9851997475539571        0.5238083685834641
0.988344865929406         0.523584340343542
0.9906758927435247        0.5234456853417951
0.9930069195576435        0.5233069723834949
0.9953379463717624        0.5231682014686413
0.9976689731858812        0.5230293725972344
1                         0.522890485769274
